,address,city,soldDate,soldPrice,sqft,zipCode,borough
4306,10906 Westside Ave #A2,Flushing,11-Sep-18,580000.0,1373,11368,Queens
4307,8419 85th Ave,Jamaica,11-Sep-18,765000.0,1400,11421,Queens
4308,5831 Clearview Expy,Flushing,10-Sep-18,703000.0,1683,11364,Queens
4309,15038 Union Tpke #4A,Flushing,10-Sep-18,500000.0,778,11367,Queens
4310,13214 81st St,Jamaica,10-Sep-18,535000.0,1280,11417,Queens
4311,13919 Glassboro Ave,Jamaica,10-Sep-18,400000.0,882,11435,Queens
4312,6808 60th Rd,Flushing,10-Sep-18,737300.0,1554,11378,Queens
4313,8257 61st Rd,Flushing,10-Sep-18,770000.0,1080,11379,Queens
4314,16216 76th Ave,Flushing,10-Sep-18,1350000.0,1768,11366,Queens
4315,11426 141st St,Jamaica,10-Sep-18,448000.0,896,11436,Queens
4316,5320 251st Pl,Flushing,10-Sep-18,970000.0,1054,11362,Queens
4317,8643 Palermo St,Jamaica,10-Sep-18,,1176,11423,Queens
4318,212 Beach 126th St,Far Rockaway,10-Sep-18,840000.0,1860,11694,Queens
4319,15425 Riverside Dr,Flushing,10-Sep-18,740000.0,875,11357,Queens
4320,8825 Doran Ave,Glendale,10-Sep-18,667500.0,1567,11385,Queens
4321,4250 Clearview Expy,Flushing,10-Sep-18,800000.0,1360,11361,Queens
4322,6121 211th St,Flushing,10-Sep-18,938000.0,1454,11364,Queens
4323,14329 Hoover Ave,Jamaica,10-Sep-18,515000.0,1131,11435,Queens
4324,14311 21st Rd,Flushing,10-Sep-18,865000.0,1831,11357,Queens
4325,7518 61st St,Glendale,10-Sep-18,920000.0,2160,11385,Queens
4326,8141 102nd Rd,Jamaica,10-Sep-18,,3210,11416,Queens
4327,1011 Nameoke St #5E,Far Rockaway,10-Sep-18,185000.0,1213,11691,Queens
4328,13708 31st Rd #2B,Flushing,10-Sep-18,570000.0,1121,11354,Queens
4329,19520 90th Ave,Jamaica,12-Sep-18,723000.0,1760,11423,Queens
4330,4028 College Point Blvd #909,Flushing,12-Sep-18,535000.0,875,11354,Queens
4331,14547 18th Ave,Flushing,12-Sep-18,640000.0,1656,11357,Queens
4332,21533 23rd Rd,Flushing,11-Sep-18,1660000.0,3249,11360,Queens
4333,4022 College Point Blvd #11R,Flushing,11-Sep-18,1438000.0,1765,11354,Queens
4334,13001 111th Ave,Jamaica,11-Sep-18,,1035,11420,Queens
4335,2210 169th St,Flushing,11-Sep-18,,1188,11357,Queens
4336,5614 228th St,Flushing,11-Sep-18,895000.0,1100,11364,Queens
4337,1 Bay Club Dr #2P,Flushing,11-Sep-18,370000.0,504,11360,Queens
4338,13014 60th Ave #2D,Flushing,11-Sep-18,395000.0,600,11355,Queens
4339,5831 185th St,Flushing,11-Sep-18,,1694,11365,Queens
4340,5634 Clearview Expy,Flushing,11-Sep-18,850000.0,1114,11364,Queens
4341,159 Beach 26th St,Far Rockaway,11-Sep-18,,594,11691,Queens
4342,16404 86th St,Jamaica,11-Sep-18,2600000.0,4575,11414,Queens
4343,6958 183rd St,Flushing,11-Sep-18,830000.0,1219,11365,Queens
4344,7047 Harrow St,Flushing,11-Sep-18,1150000.0,1525,11375,Queens
4345,6914 41st Ave #302,Flushing,11-Sep-18,550000.0,614,11377,Queens
4346,7903 Woodhaven Blvd,Glendale,11-Sep-18,520000.0,1820,11385,Queens
4347,5311 210th St,Flushing,11-Sep-18,735000.0,1683,11364,Queens
4348,3611 190th St,Flushing,11-Sep-18,968000.0,1332,11358,Queens
4349,14035 Rose Ave,Flushing,11-Sep-18,810000.0,1216,11355,Queens
4350,10144 93rd St,Jamaica,11-Sep-18,651000.0,1644,11416,Queens
4351,161 Beach 26th St,Far Rockaway,11-Sep-18,,2376,11691,Queens
4352,11912 Park Ln S,Jamaica,11-Sep-18,,1610,11415,Queens
4353,5145 Manilla St,Flushing,11-Sep-18,1600000.0,2800,11373,Queens
4354,14447 73rd Ave,Flushing,11-Sep-18,710000.0,1224,11367,Queens
4355,8560 116th St,Jamaica,11-Sep-18,950000.0,2184,11418,Queens
4356,1228 Estates Ln,Flushing,11-Sep-18,540000.0,700,11360,Queens
4357,12018 Inwood St,Jamaica,11-Sep-18,370000.0,1056,11436,Queens
4358,6928 229th St,Flushing,11-Sep-18,,900,11364,Queens
4359,6133 166th St,Flushing,12-Sep-18,970000.0,1662,11365,Queens
4360,1574 Murray St,Flushing,12-Sep-18,1380000.0,2300,11357,Queens
4361,6031 83rd Pl,Flushing,12-Sep-18,728000.0,1652,11379,Queens
4362,6623 73rd Pl,Flushing,12-Sep-18,400000.0,1264,11379,Queens
4363,8440 153rd Ave #4E,Howard Beach,12-Sep-18,159000.0,158600,11414,Queens
4364,345 149th St,Flushing,12-Sep-18,950000.0,1040,11357,Queens
4365,10740 87th St,Jamaica,12-Sep-18,610000.0,1184,11417,Queens
4366,13525 95th St,Jamaica,12-Sep-18,544000.0,1136,11417,Queens
4367,12118 6th Ave,Flushing,12-Sep-18,880000.0,1720,11356,Queens
4368,13339 147th St,Jamaica,12-Sep-18,471000.0,1224,11436,Queens
4369,6147 146th Pl,Flushing,12-Sep-18,,1732,11367,Queens
4370,16607 32nd Ave,Flushing,12-Sep-18,990000.0,1520,11358,Queens
4371,4138 Case St,Flushing,12-Sep-18,,4050,11373,Queens
4372,4235 Main St #7-C,Flushing,12-Sep-18,850000.0,733,11355,Queens
4373,8405 63rd Ave,Flushing,12-Sep-18,870000.0,1240,11379,Queens
4374,1 Bay Club Dr #15X,Flushing,12-Sep-18,950000.0,1408,11360,Queens
4375,10133 114th St,Jamaica,12-Sep-18,940000.0,3200,11419,Queens
4376,710 Lanett Ave,Far Rockaway,12-Sep-18,815000.0,2160,11691,Queens
4377,5155 Gorsline St,Flushing,12-Sep-18,820000.0,918,11373,Queens
4378,13835 Elder Ave #6L,Flushing,12-Sep-18,650000.0,820,11355,Queens
4379,19409 Station Rd,Flushing,12-Sep-18,639888.0,960,11358,Queens
4380,6330 253rd St,Flushing,12-Sep-18,930000.0,1260,11362,Queens
4381,5636 203rd St,Flushing,12-Sep-18,918888.0,1309,11364,Queens
4382,16625 Powells Cove Blvd #14C,Whitestone,12-Sep-18,649500.0,463500,11357,Queens
4383,7639 171st St,Flushing,12-Sep-18,875000.0,1120,11366,Queens
4384,6154 77th St,Flushing,12-Sep-18,700000.0,960,11379,Queens
4385,9416 117th St,Jamaica,12-Sep-18,740000.0,1980,11419,Queens
4386,10647 Ditmars Blvd,Flushing,12-Sep-18,600000.0,1310,11369,Queens
4387,11119 180th St,Jamaica,12-Sep-18,430000.0,1014,11433,Queens
4388,2909 137th St,Flushing,12-Sep-18,382000.0,234456,11354,Queens
4389,4020 202nd St,Flushing,13-Sep-18,870000.0,1708,11361,Queens
4390,15837 95th St,Jamaica,13-Sep-18,465000.0,1824,11414,Queens
4391,16104 121st Ave,Jamaica,14-Sep-18,,980,11434,Queens
4392,14738 Elm Ave,Flushing,14-Sep-18,1100000.0,1632,11355,Queens
4393,6027 78th St,Flushing,14-Sep-18,755000.0,1152,11379,Queens
4394,8228 255th St,Glen Oaks,14-Sep-18,700000.0,1106,11004,Queens
4395,9148 84th St,Jamaica,14-Sep-18,545000.0,1306,11421,Queens
4396,536 Beach 131st St,Far Rockaway,14-Sep-18,875000.0,1442,11694,Queens
4397,8425 Elmhurst Ave #4W,Flushing,14-Sep-18,380000.0,867,11373,Queens
4398,7936 Elks Rd,Flushing,14-Sep-18,950000.0,1480,11373,Queens
4399,12020 Riviera Ct #22A,Flushing,17-Sep-18,650000.0,2039,11356,Queens
4400,5837 59th St,Flushing,17-Sep-18,875000.0,2072,11378,Queens
4401,4155 Case St,Flushing,17-Sep-18,,16880,11373,Queens
4402,5049 47th St,Flushing,17-Sep-18,735000.0,1340,11377,Queens
4403,8309 Talbot St #1B,Jamaica,17-Sep-18,455000.0,1064,11415,Queens
4404,15737 11th Ave,Flushing,17-Sep-18,688000.0,1125,11357,Queens
4405,1164 Beach 9th St,Far Rockaway,17-Sep-18,520000.0,2080,11691,Queens
4406,10761 130th St,Jamaica,17-Sep-18,480000.0,1280,11419,Queens
4407,6741 Burns St #408,Forest Hills,17-Sep-18,392000.0,93564,11375,Queens
4408,14550 Shore Ave,Jamaica,17-Sep-18,550000.0,1410,11435,Queens
4409,2523 Edgemere Ave,Far Rockaway,17-Sep-18,400000.0,1020,11691,Queens
4410,13532 124th St,Jamaica,17-Sep-18,900000.0,2000,11420,Queens
4411,8826 75th Ave,Glendale,17-Sep-18,680000.0,2877,11385,Queens
4412,15206 85th Ave,Jamaica,17-Sep-18,920000.0,1932,11432,Queens
4413,14803 Willets Point Blvd,Flushing,17-Sep-18,880000.0,1536,11357,Queens
4414,5324 251st Pl,Flushing,17-Sep-18,858000.0,990,11362,Queens
4415,9116 98th St,Jamaica,17-Sep-18,670000.0,1976,11421,Queens
4416,10016 87th Ave,Jamaica,17-Sep-18,300000.0,1927,11418,Queens
4417,1352 146th St,Flushing,17-Sep-18,,2080,11357,Queens
4418,7432 45th Ave,Flushing,17-Sep-18,1520000.0,2887,11373,Queens
4419,5850 192nd St,Flushing,17-Sep-18,870000.0,1160,11365,Queens
4420,11925 9th Ave,Flushing,17-Sep-18,780000.0,2440,11356,Queens
4421,5962 61st St,Flushing,17-Sep-18,950000.0,2160,11378,Queens
4422,8936 86th St,Jamaica,17-Sep-18,615000.0,1280,11421,Queens
4423,11140 159th St,Jamaica,17-Sep-18,560000.0,1810,11433,Queens
4424,6935 166th St,Flushing,16-Sep-18,3000.0,2830,11365,Queens
4425,2233 120th St,Flushing,14-Sep-18,920000.0,1545,11356,Queens
4426,13032 59th Ave,Flushing,14-Sep-18,780000.0,800,11355,Queens
4427,8706 253rd St,Bellerose,14-Sep-18,655000.0,1188,11426,Queens
4428,2811 210th Pl,Flushing,14-Sep-18,1280000.0,2170,11360,Queens
4429,15115 84th St #1M,Jamaica,18-Sep-18,315000.0,950,11414,Queens
4430,25 Circle Rd,Flushing,18-Sep-18,1300000.0,2366,11363,Queens
4431,6770 Exeter St,Flushing,18-Sep-18,960000.0,1206,11375,Queens
4432,10748 111th St,Jamaica,18-Sep-18,505000.0,1314,11419,Queens
4433,14213 Foch Blvd,Jamaica,18-Sep-18,469400.0,1120,11436,Queens
4434,16525 116th Ave,Jamaica,18-Sep-18,640000.0,1874,11434,Queens
4435,6663 78th St,Flushing,18-Sep-18,1100000.0,2250,11379,Queens
4436,1530 Dunbar St,Far Rockaway,18-Sep-18,,2020,11691,Queens
4437,7050 Manse St,Flushing,18-Sep-18,925000.0,1264,11375,Queens
4438,10733 Princeton St,Jamaica,18-Sep-18,625000.0,1672,11435,Queens
4439,7534 Furmanville Ave,Flushing,18-Sep-18,700000.0,1662,11379,Queens
4440,17124 144th Ave,Jamaica,18-Sep-18,498750.0,1090,11434,Queens
4441,7353 70th St,Glendale,18-Sep-18,785000.0,1965,11385,Queens
4442,241 51boak Park Ln #43B,Flushing,18-Sep-18,660000.0,1056,11363,Queens
4443,14726 18th Ave,Flushing,18-Sep-18,1430000.0,1118,11357,Queens
4444,2135 78th St #2,Flushing,18-Sep-18,490000.0,839,11370,Queens
4445,13427 234th St,Jamaica,18-Sep-18,539000.0,1351,11422,Queens
4446,11201 Queens Blvd #18A,Flushing,18-Sep-18,775000.0,907,11375,Queens
4447,14331 Farmers Blvd,Jamaica,18-Sep-18,660000.0,1020,11434,Queens
4448,15634 79th St #15,Jamaica,17-Sep-18,700000.0,1000,11414,Queens
4449,6036 70th Ave,Flushing,17-Sep-18,,2820,11385,Queens
4450,15422 Barclay Ave,Flushing,17-Sep-18,640000.0,1040,11355,Queens
4451,13317 96th St,Jamaica,17-Sep-18,615000.0,1264,11417,Queens
4452,8611 151st Ave,Jamaica,17-Sep-18,290000.0,992,11414,Queens
4453,4818 213th St,Bayside Hills,17-Sep-18,850000.0,1196,11364,Queens
4454,8420 Grand Ave,Flushing,17-Sep-18,,3360,11373,Queens
4455,12412 13th Ave,Flushing,17-Sep-18,1320000.0,2288,11356,Queens
4456,4540 160th St,Flushing,17-Sep-18,898000.0,1470,11358,Queens
4457,10418 Roosevelt Ave,Flushing,17-Sep-18,1250000.0,1764,11368,Queens
4458,361 Beach 149th St,Far Rockaway,17-Sep-18,1125000.0,1548,11694,Queens
4459,20909 46th Ave,Flushing,19-Sep-18,750000.0,1156,11361,Queens
4460,14614 35th Ave #5C,Flushing,19-Sep-18,486000.0,672,11354,Queens
4461,3549 161st St,Flushing,19-Sep-18,842000.0,1576,11358,Queens
4462,6921 Hessler Ave,Far Rockaway,19-Sep-18,,896,11692,Queens
4463,12901 145th St,Jamaica,19-Sep-18,770000.0,2188,11436,Queens
4464,6660 80th St #202,Flushing,19-Sep-18,385000.0,659,11379,Queens
4465,10011 67th Rd #122,Forest Hills,19-Sep-18,296000.0,137120,11375,Queens
4466,16021 21st Rd,Flushing,19-Sep-18,885000.0,1224,11357,Queens
4467,20930 26th Ave,Flushing,19-Sep-18,900000.0,2121,11360,Queens
4468,13338 Avery Ave #5R-B,Flushing,19-Sep-18,495000.0,866,11355,Queens
4469,14415 Jewel Ave,Flushing,20-Sep-18,928000.0,1404,11367,Queens
4470,8621 122nd St,Jamaica,20-Sep-18,625000.0,2088,11418,Queens
4471,10221 Nicolls Ave #B1D,Flushing,20-Sep-18,459000.0,727,11368,Queens
4472,10618 34th Ave,Flushing,20-Sep-18,981000.0,2292,11368,Queens
4473,10721 Atlantic Ave,Jamaica,20-Sep-18,,1120,11418,Queens
4474,8931 96th St,Jamaica,20-Sep-18,603000.0,1296,11421,Queens
4475,10216 63rd Rd,Flushing,20-Sep-18,925000.0,1530,11375,Queens
4476,11512 167th St,Jamaica,20-Sep-18,535000.0,1391,11434,Queens
4477,11525 Marsden St,Jamaica,20-Sep-18,700000.0,2250,11434,Queens
4478,20313 34th Ave,Flushing,20-Sep-18,610000.0,1080,11361,Queens
4479,5655 Bell Blvd,Bayside Hills,20-Sep-18,995000.0,1196,11364,Queens
4480,9715 133rd Ave,Jamaica,20-Sep-18,570000.0,1526,11417,Queens
4481,5847 201st St,Flushing,21-Sep-18,960000.0,1222,11364,Queens
4482,218 Beach 141st St,Far Rockaway,21-Sep-18,810000.0,1576,11694,Queens
4483,6711 147th St,Flushing,24-Sep-18,,1299,11367,Queens
4484,20945 26th Ave #TJ,Flushing,24-Sep-18,630000.0,1262,11360,Queens
4485,1008 Church Rd,Broad Channel,24-Sep-18,150000.0,1125,11693,Queens
4486,11649 Van Wyck Expy,Jamaica,24-Sep-18,455000.0,1008,11436,Queens
4487,16684 17th Rd,Flushing,24-Sep-18,,3036,11357,Queens
4488,268 Beach 136th St,Far Rockaway,24-Sep-18,765000.0,1360,11694,Queens
4489,8120 252nd St,Jamaica,24-Sep-18,,1188,11426,Queens
4490,9511 132nd St,Jamaica,24-Sep-18,585000.0,1296,11419,Queens
4491,10 Williams Ct,Far Rockaway,24-Sep-18,496000.0,2496,11691,Queens
4492,3223 170th St,Flushing,24-Sep-18,1260000.0,1980,11358,Queens
4493,10717 155th St,Jamaica,24-Sep-18,635000.0,2000,11433,Queens
4494,7313 57th Rd,Flushing,24-Sep-18,,1408,11378,Queens
4495,2531 150th St,Flushing,24-Sep-18,1100000.0,1700,11354,Queens
4496,3323 97th St,Flushing,24-Sep-18,1325000.0,3000,11368,Queens
4497,24540 148th Dr,Jamaica,24-Sep-18,775000.0,2750,11422,Queens
4498,6969 Park Dr E #B,Flushing,24-Sep-18,390000.0,635,11367,Queens
4499,17919 142nd Ave,Jamaica,24-Sep-18,580000.0,1296,11434,Queens
4500,21107 32nd Ave,Flushing,24-Sep-18,1070000.0,2990,11361,Queens
4501,25502 149th Ave,Jamaica,24-Sep-18,775000.0,1940,11422,Queens
4502,3150 140th St,Flushing,24-Sep-18,385000.0,176611,11354,Queens
4503,3219 202nd St,Flushing,21-Sep-18,750000.0,1080,11361,Queens
4504,3014 Utopia Pkwy,Flushing,21-Sep-18,770000.0,1024,11358,Queens
4505,2565 126th St,Flushing,21-Sep-18,,1912,11354,Queens
4506,8739 259th St,Floral Park,21-Sep-18,705000.0,1280,11001,Queens
4507,25615 86th Ave,Floral Park,21-Sep-18,680000.0,1536,11001,Queens
4508,5756 Parsons Blvd,Flushing,21-Sep-18,1680112.0,1225,11365,Queens
4509,10332 116th St,Jamaica,21-Sep-18,515000.0,1368,11419,Queens
4510,3221 201st St,Flushing,21-Sep-18,652000.0,1080,11361,Queens
4511,6127 78th St,Flushing,21-Sep-18,704000.0,1152,11379,Queens
4512,6829 Harrow St,Flushing,21-Sep-18,999000.0,1152,11375,Queens
4513,13725 Negundo Ave,Flushing,25-Sep-18,1300000.0,1300,11355,Queens
4514,10232 62nd Dr,Flushing,25-Sep-18,835000.0,1506,11375,Queens
4515,156 Beach 27th St,Far Rockaway,25-Sep-18,375000.0,960,11691,Queens
4516,1659 Decatur St,Flushing,25-Sep-18,1150000.0,2248,11385,Queens
4517,10339 108th St,Jamaica,25-Sep-18,200000.0,2188,11419,Queens
4518,10331 51st Ave,Flushing,25-Sep-18,510000.0,1625,11368,Queens
4519,6254 97th Pl #8E,Flushing,25-Sep-18,510000.0,641,11374,Queens
4520,4035 Ithaca St #1A,Flushing,25-Sep-18,444500.0,698,11373,Queens
4521,16008 29th Ave,Flushing,25-Sep-18,990000.0,1652,11358,Queens
4522,9513 76th St,Jamaica,25-Sep-18,430000.0,1272,11416,Queens
4523,2514 146th St,Flushing,25-Sep-18,1700000.0,3762,11354,Queens
4524,14927 121st St,Jamaica,25-Sep-18,685000.0,1283,11420,Queens
4525,1620 157th St,Flushing,25-Sep-18,1170000.0,2440,11357,Queens
4526,6467 58th Rd,Flushing,25-Sep-18,540000.0,704,11378,Queens
4527,20008 46th Rd,Flushing,25-Sep-18,1738000.0,988,11361,Queens
4528,7807 166th St,Flushing,25-Sep-18,,1880,11366,Queens
4529,486 Grandview Ave,Flushing,25-Sep-18,562500.0,3000,11385,Queens
4530,7829 88th Ave,Jamaica,25-Sep-18,950000.0,2250,11421,Queens
4531,24631 Van Zandt Ave,Flushing,25-Sep-18,839000.0,1046,11362,Queens
4532,12218 22nd Ave,Flushing,25-Sep-18,,1584,11356,Queens
4533,4737 215th St,Flushing,25-Sep-18,859000.0,1438,11361,Queens
4534,16648 25th Ave,Flushing,25-Sep-18,,1727,11357,Queens
4535,9210 Silver Rd,Jamaica,25-Sep-18,475000.0,1312,11417,Queens
4536,7102 60th Ave,Flushing,25-Sep-18,650000.0,1680,11378,Queens
4537,15272 Melbourne Ave #2G,Flushing,25-Sep-18,415000.0,783,11367,Queens
4538,22139 Horace Harding Expy,Flushing,25-Sep-18,1280000.0,2976,11364,Queens
4539,8018 254th St,Glen Oaks,25-Sep-18,730000.0,1215,11004,Queens
4540,9904 57th Ave #2A,Corona,25-Sep-18,250000.0,156960,11368,Queens
4541,14642 22nd Ave,Flushing,25-Sep-18,1050000.0,2100,11357,Queens
4542,17433 Pidgeon Meadow Rd,Flushing,25-Sep-18,830000.0,836,11365,Queens
4543,5823 218th St,Bayside Hills,25-Sep-18,824782.0,1960,11364,Queens
4544,10935 126th St,Jamaica,25-Sep-18,712000.0,1152,11420,Queens
4545,1718 New Haven Ave,Far Rockaway,25-Sep-18,640000.0,1920,11691,Queens
4546,184 Beach 101st St #2A,Far Rockaway,25-Sep-18,520000.0,1253,11694,Queens
4547,11006 Saultell Ave,Flushing,25-Sep-18,300000.0,1756,11368,Queens
4548,25106 Shiloh Ave,Jamaica,25-Sep-18,595000.0,1230,11426,Queens
4549,11613 135th St,Jamaica,26-Sep-18,440000.0,1265,11420,Queens
4550,8438 250th St,Jamaica,26-Sep-18,725000.0,1338,11426,Queens
4551,5223 69th Pl,Flushing,26-Sep-18,930000.0,1400,11378,Queens
4552,9606 159th Ave,Jamaica,26-Sep-18,499000.0,1000,11414,Queens
4553,4826 Oconnell Ct,Flushing,26-Sep-18,870000.0,1080,11373,Queens
4554,14827 61st Rd,Flushing,26-Sep-18,995000.0,1296,11367,Queens
4555,5715 Van Doren St,Flushing,26-Sep-18,835000.0,2744,11368,Queens
4556,4717 206th St,Flushing,26-Sep-18,783800.0,1249,11361,Queens
4557,6420 60th Ave,Flushing,26-Sep-18,860000.0,1152,11378,Queens
4558,13007 Sutter Ave,Jamaica,26-Sep-18,420000.0,954,11420,Queens
4559,4556 217th St,Flushing,26-Sep-18,888000.0,1212,11361,Queens
4560,8726 56th Ave,Flushing,26-Sep-18,,3500,11373,Queens
4561,14517 123rd Ave,Jamaica,26-Sep-18,430000.0,832,11436,Queens
4562,15410 Ash Ave,Flushing,26-Sep-18,980000.0,2266,11355,Queens
4563,10334 105th St,Jamaica,26-Sep-18,600000.0,1362,11417,Queens
4564,13316 160th St,Jamaica,26-Sep-18,755000.0,1746,11434,Queens
4565,11523 167th St,Jamaica,26-Sep-18,725000.0,1394,11434,Queens
4566,2541 Westbourne Ave,Far Rockaway,26-Sep-18,670000.0,3448,11691,Queens
4567,7516 97th Ave,Jamaica,26-Sep-18,690000.0,2050,11416,Queens
4568,10724 71st Rd #17B,Flushing,26-Sep-18,1225000.0,1211,11375,Queens
4569,10949 132nd St,Jamaica,26-Sep-18,370000.0,1568,11420,Queens
4570,21620 28th Ave,Flushing,26-Sep-18,1750000.0,2549,11360,Queens
4571,3218 213th St,Flushing,26-Sep-18,808000.0,1464,11361,Queens
4572,10924 126th St,Jamaica,26-Sep-18,465000.0,1234,11420,Queens
4573,8318 149th Ave,Jamaica,26-Sep-18,810000.0,1888,11414,Queens
4574,14238 Sutter Ave,Jamaica,26-Sep-18,560000.0,1238,11436,Queens
4575,11033 62nd Dr,Flushing,26-Sep-18,857000.0,1472,11375,Queens
4576,11133 128th St,Jamaica,26-Sep-18,635000.0,1264,11420,Queens
4577,6202 78th St,Flushing,25-Sep-18,780000.0,1152,11379,Queens
4578,8504 52nd Ave,Flushing,25-Sep-18,,3840,11373,Queens
4579,2337 205th St,Flushing,28-Sep-18,975000.0,1086,11360,Queens
4580,12949 157th St,Jamaica,27-Sep-18,850000.0,2640,11434,Queens
4581,16224 73rd Ave,Flushing,27-Sep-18,,1446,11366,Queens
4582,9502 72nd Ave,Flushing,27-Sep-18,900000.0,1484,11375,Queens
4583,15812 99th St,Jamaica,27-Sep-18,250000.0,1375,11414,Queens
4584,5744 Cloverdale Blvd,Flushing,27-Sep-18,1200000.0,2160,11364,Queens
4585,7605 Glenmore Ave,Jamaica,27-Sep-18,660000.0,1068,11417,Queens
4586,4024 195th St,Flushing,27-Sep-18,1330000.0,2000,11358,Queens
4587,7220 Loubet St,Flushing,27-Sep-18,1017550.0,1483,11375,Queens
4588,13828 82nd Ave,Jamaica,27-Sep-18,630000.0,1600,11435,Queens
4589,8410 101st St #2Q,Jamaica,27-Sep-18,435000.0,950,11418,Queens
4590,6332 72nd St,Flushing,27-Sep-18,920000.0,1776,11379,Queens
4591,1225 Diane Pl,Flushing,27-Sep-18,710000.0,1205,11360,Queens
4592,10418 164th St,Jamaica,27-Sep-18,600000.0,1328,11433,Queens
4593,9522 67th Ave,Flushing,27-Sep-18,780000.0,1152,11374,Queens
4594,9309 Lamont Ave,Flushing,27-Sep-18,,2502,11373,Queens
4595,6440 Dieterle Cres,Flushing,27-Sep-18,1180000.0,1540,11374,Queens
4596,17114 119th Rd,Jamaica,27-Sep-18,345000.0,946,11434,Queens
4597,8146 266th St,Glen Oaks,27-Sep-18,550000.0,950,11004,Queens
4598,22712 146th Ave,Jamaica,27-Sep-18,850000.0,1032,11413,Queens
4599,12254 Milburn St,Jamaica,27-Sep-18,385320.0,1260,11413,Queens
4600,13102 Foch Blvd,Jamaica,27-Sep-18,620000.0,1184,11420,Queens
4601,5969 59th Pl,Flushing,27-Sep-18,1150000.0,3496,11378,Queens
4602,7204 164th St,Flushing,27-Sep-18,770000.0,1312,11365,Queens
4603,6041 70th Ave,Flushing,26-Sep-18,,2168,11385,Queens
4604,5022 202nd St,Flushing,26-Sep-18,898000.0,1494,11364,Queens
4605,6339 253rd St,Flushing,26-Sep-18,1050000.0,1300,11362,Queens
4606,6030 72nd St,Flushing,26-Sep-18,740000.0,1831,11378,Queens
4607,10748 127th St,Jamaica,26-Sep-18,980000.0,1246,11419,Queens
4608,14536 110th Ave,Jamaica,26-Sep-18,690000.0,1952,11435,Queens
4609,1102 49th Ave #5H,Long Island City,1-Oct-18,1530000.0,1432,11101,Queens
4610,13508 82nd Ave #304,Jamaica,1-Oct-18,380000.0,650,11435,Queens
4611,1785 215th St #11E,Bayside,30-Sep-18,420000.0,324260,11360,Queens
4612,7536 Furmanville Ave,Flushing,28-Sep-18,865000.0,1662,11379,Queens
4613,16121 84th Dr,Jamaica,28-Sep-18,,1852,11432,Queens
4614,8506 168th St,Jamaica,28-Sep-18,,1640,11432,Queens
4615,14798 Grand Central Pkwy,Jamaica,28-Sep-18,630000.0,1440,11435,Queens
4616,23116 Union Tpke,Jamaica,28-Sep-18,815000.0,1663,11427,Queens
4617,8476 164th St,Jamaica,28-Sep-18,800000.0,1644,11432,Queens
4618,5646 206th St,Flushing,28-Sep-18,660000.0,1152,11364,Queens
4619,10311 126th St,Jamaica,1-Oct-18,500000.0,1328,11419,Queens
4620,3720 90th St,Flushing,1-Oct-18,,3608,11372,Queens
4621,8774 256th St,Floral Park,1-Oct-18,400000.0,1343,11001,Queens
4622,7835 84th St,Glendale,1-Oct-18,898000.0,2408,11385,Queens
4623,12001 170th St,Jamaica,1-Oct-18,,1045,11434,Queens
4624,6336 99th St #5K,Flushing,1-Oct-18,645000.0,833,11374,Queens
4625,7861 80th St,Glendale,1-Oct-18,925000.0,2809,11385,Queens
4626,9610 134th Rd,Jamaica,1-Oct-18,599000.0,1360,11417,Queens
4627,13410 60th Ave,Flushing,1-Oct-18,993000.0,3439,11355,Queens
4628,4235 Main St #12-G,Flushing,1-Oct-18,868000.0,779,11355,Queens
4629,5326 196th St,Flushing,1-Oct-18,,1782,11365,Queens
4630,8557 76th St,Jamaica,1-Oct-18,715000.0,1638,11421,Queens
4631,10113 Woodhaven Blvd,Jamaica,1-Oct-18,840000.0,1371,11416,Queens
4632,8418 109th Ave,Jamaica,1-Oct-18,540000.0,1646,11417,Queens
4633,2724 Utopia Pkwy,Flushing,1-Oct-18,990000.0,1784,11358,Queens
4634,173-15 124th Ave,Jamaica,1-Oct-18,460000.0,1542,11434,Queens
4635,57 Continental Ave,Flushing,1-Oct-18,1995000.0,2145,11375,Queens
4636,12136 133rd St,Jamaica,1-Oct-18,,910,11420,Queens
4637,14042 172nd St,Jamaica,1-Oct-18,640000.0,1100,11434,Queens
4638,9510 Shore Front Pkwy,Rockaway Beach,1-Oct-18,870000.0,2176,11693,Queens
4639,14337 Barclay Ave #B-1,Flushing,1-Oct-18,402000.0,742,11355,Queens
4640,17120 119th Rd,Jamaica,1-Oct-18,450000.0,946,11434,Queens
4641,14555 Shore Ave,Jamaica,1-Oct-18,525000.0,1360,11435,Queens
4642,1628 Summerfield St,Flushing,1-Oct-18,,3210,11385,Queens
4643,10931 173rd St,Jamaica,1-Oct-18,520000.0,1120,11433,Queens
